Index,Year,Location,Location Code,Sex,Age,Value
21851,1990,Namibia,516,Both,50,5108
21852,1990,Namibia,516,Both,55,4535
21853,1990,Namibia,516,Both,60,4306
21854,1990,Namibia,516,Both,65,4336
21855,1990,Namibia,516,Both,70,4742
21856,1990,Namibia,516,Both,75,5001
21857,1990,Namibia,516,Male,0,3595
21858,1990,Namibia,516,Male,5,4868
21859,1990,Namibia,516,Male,10,6236
21860,1990,Namibia,516,Male,15,7732
21861,1990,Namibia,516,Male,20,6701
21862,1990,Namibia,516,Male,25,5091
21863,1990,Namibia,516,Male,30,4563
21864,1990,Namibia,516,Male,35,4156
21865,1990,Namibia,516,Male,40,3774
21866,1990,Namibia,516,Male,45,3313
21867,1990,Namibia,516,Male,50,2743
21868,1990,Namibia,516,Male,55,2369
21869,1990,Namibia,516,Male,60,2147
21870,1990,Namibia,516,Male,65,2052
21871,1990,Namibia,516,Male,70,2159
21872,1990,Namibia,516,Male,75,2249
21873,1990,Namibia,516,Female,0,3617
21874,1990,Namibia,516,Female,5,4526
21875,1990,Namibia,516,Female,10,4638
21876,1990,Namibia,516,Female,15,5661
21877,1990,Namibia,516,Female,20,5705
21878,1990,Namibia,516,Female,25,4716
21879,1990,Namibia,516,Female,30,4071
21880,1990,Namibia,516,Female,35,3655
21881,1990,Namibia,516,Female,40,3215
21882,1990,Namibia,516,Female,45,2780
21883,1990,Namibia,516,Female,50,2365
21884,1990,Namibia,516,Female,55,2166
21885,1990,Namibia,516,Female,60,2159
21886,1990,Namibia,516,Female,65,2284
21887,1990,Namibia,516,Female,70,2583
21888,1990,Namibia,516,Female,75,2752
21889,1995,Namibia,516,Both,0,6767
21890,1995,Namibia,516,Both,5,9038
21891,1995,Namibia,516,Both,10,8590
21892,1995,Namibia,516,Both,15,11817
21893,1995,Namibia,516,Both,20,13315
21894,1995,Namibia,516,Both,25,9965
21895,1995,Namibia,516,Both,30,8447
21896,1995,Namibia,516,Both,35,7752
21897,1995,Namibia,516,Both,40,6907
21898,1995,Namibia,516,Both,45,6209
21899,1995,Namibia,516,Both,50,5224
21900,1995,Namibia,516,Both,55,4361
21901,1995,Namibia,516,Both,60,4150
21902,1995,Namibia,516,Both,65,3931
21903,1995,Namibia,516,Both,70,4207
21904,1995,Namibia,516,Both,75,4692
21905,1995,Namibia,516,Male,0,3393
21906,1995,Namibia,516,Male,5,4491
21907,1995,Namibia,516,Male,10,4694
21908,1995,Namibia,516,Male,15,7060
21909,1995,Namibia,516,Male,20,7511
21910,1995,Namibia,516,Male,25,5127
21911,1995,Namibia,516,Male,30,4476
21912,1995,Namibia,516,Male,35,4134
21913,1995,Namibia,516,Male,40,3705
21914,1995,Namibia,516,Male,45,3412
21915,1995,Namibia,516,Male,50,2834
21916,1995,Namibia,516,Male,55,2339
21917,1995,Namibia,516,Male,60,2132
21918,1995,Namibia,516,Male,65,1922
21919,1995,Namibia,516,Male,70,1955
21920,1995,Namibia,516,Male,75,2125
21921,1995,Namibia,516,Female,0,3374
21922,1995,Namibia,516,Female,5,4547
21923,1995,Namibia,516,Female,10,3896
21924,1995,Namibia,516,Female,15,4757
21925,1995,Namibia,516,Female,20,5804
21926,1995,Namibia,516,Female,25,4838
21927,1995,Namibia,516,Female,30,3971
21928,1995,Namibia,516,Female,35,3618
21929,1995,Namibia,516,Female,40,3202
21930,1995,Namibia,516,Female,45,2797
21931,1995,Namibia,516,Female,50,2390
21932,1995,Namibia,516,Female,55,2022
21933,1995,Namibia,516,Female,60,2018
21934,1995,Namibia,516,Female,65,2009
21935,1995,Namibia,516,Female,70,2252
21936,1995,Namibia,516,Female,75,2567
21937,2000,Namibia,516,Both,0,7798
21938,2000,Namibia,516,Both,5,10576
21939,2000,Namibia,516,Both,10,10257
21940,2000,Namibia,516,Both,15,9542
21941,2000,Namibia,516,Both,20,17695
21942,2000,Namibia,516,Both,25,12994
21943,2000,Namibia,516,Both,30,9984
21944,2000,Namibia,516,Both,35,9477
21945,2000,Namibia,516,Both,40,8391
21946,2000,Namibia,516,Both,45,7527
21947,2000,Namibia,516,Both,50,6785
21948,2000,Namibia,516,Both,55,5258
21949,2000,Namibia,516,Both,60,4794
21950,2000,Namibia,516,Both,65,4773
21951,2000,Namibia,516,Both,70,4288
21952,2000,Namibia,516,Both,75,5408
21953,2000,Namibia,516,Male,0,3979
21954,2000,Namibia,516,Male,5,5259
21955,2000,Namibia,516,Male,10,5282
21956,2000,Namibia,516,Male,15,5697
21957,2000,Namibia,516,Male,20,10773
21958,2000,Namibia,516,Male,25,6777
21959,2000,Namibia,516,Male,30,5239
21960,2000,Namibia,516,Male,35,5250
21961,2000,Namibia,516,Male,40,4428
21962,2000,Namibia,516,Male,45,4243
21963,2000,Namibia,516,Male,50,3739
21964,2000,Namibia,516,Male,55,2894
21965,2000,Namibia,516,Male,60,2579
21966,2000,Namibia,516,Male,65,2417
21967,2000,Namibia,516,Male,70,2095
21968,2000,Namibia,516,Male,75,2503
21969,2000,Namibia,516,Female,0,3819
21970,2000,Namibia,516,Female,5,5317
21971,2000,Namibia,516,Female,10,4975
21972,2000,Namibia,516,Female,15,3845
21973,2000,Namibia,516,Female,20,6922
21974,2000,Namibia,516,Female,25,6217
21975,2000,Namibia,516,Female,30,4745
21976,2000,Namibia,516,Female,35,4227
21977,2000,Namibia,516,Female,40,3963
21978,2000,Namibia,516,Female,45,3284
21979,2000,Namibia,516,Female,50,3046
21980,2000,Namibia,516,Female,55,2364
21981,2000,Namibia,516,Female,60,2215
21982,2000,Namibia,516,Female,65,2356
21983,2000,Namibia,516,Female,70,2193
21984,2000,Namibia,516,Female,75,2905
21985,2005,Namibia,516,Both,0,5059
21986,2005,Namibia,516,Both,5,5960
21987,2005,Namibia,516,Both,10,7237
21988,2005,Namibia,516,Both,15,8865
21989,2005,Namibia,516,Both,20,11848
21990,2005,Namibia,516,Both,25,11921
21991,2005,Namibia,516,Both,30,9139
21992,2005,Namibia,516,Both,35,7730
21993,2005,Namibia,516,Both,40,7091
21994,2005,Namibia,516,Both,45,6430
21995,2005,Namibia,516,Both,50,5667
21996,2005,Namibia,516,Both,55,4810
21997,2005,Namibia,516,Both,60,4037
21998,2005,Namibia,516,Both,65,3495
21999,2005,Namibia,516,Both,70,3702
22000,2005,Namibia,516,Both,75,4356
22001,2005,Namibia,516,Male,0,2557
22002,2005,Namibia,516,Male,5,2970
22003,2005,Namibia,516,Male,10,3713
22004,2005,Namibia,516,Male,15,4927
22005,2005,Namibia,516,Male,20,6898
22006,2005,Namibia,516,Male,25,6734
22007,2005,Namibia,516,Male,30,4958
22008,2005,Namibia,516,Male,35,4277
22009,2005,Namibia,516,Male,40,3843
22010,2005,Namibia,516,Male,45,3430
22011,2005,Namibia,516,Male,50,3063
22012,2005,Namibia,516,Male,55,2583
22013,2005,Namibia,516,Male,60,2148
22014,2005,Namibia,516,Male,65,1814
22015,2005,Namibia,516,Male,70,1763
22016,2005,Namibia,516,Male,75,1947
22017,2005,Namibia,516,Female,0,2502
22018,2005,Namibia,516,Female,5,2990
22019,2005,Namibia,516,Female,10,3524
22020,2005,Namibia,516,Female,15,3938
22021,2005,Namibia,516,Female,20,4950
22022,2005,Namibia,516,Female,25,5187
22023,2005,Namibia,516,Female,30,4181
22024,2005,Namibia,516,Female,35,3453
22025,2005,Namibia,516,Female,40,3248
22026,2005,Namibia,516,Female,45,3000
22027,2005,Namibia,516,Female,50,2604
22028,2005,Namibia,516,Female,55,2227
22029,2005,Namibia,516,Female,60,1889
22030,2005,Namibia,516,Female,65,1681
22031,2005,Namibia,516,Female,70,1939
22032,2005,Namibia,516,Female,75,2409
22033,2010,Namibia,516,Both,0,3488
22034,2010,Namibia,516,Both,5,3738
22035,2010,Namibia,516,Both,10,4776
22036,2010,Namibia,516,Both,15,6997
22037,2010,Namibia,516,Both,20,12975
22038,2010,Namibia,516,Both,25,12960
22039,2010,Namibia,516,Both,30,9957
22040,2010,Namibia,516,Both,35,8112
22041,2010,Namibia,516,Both,40,7182
22042,2010,Namibia,516,Both,45,6823
22043,2010,Namibia,516,Both,50,6150
22044,2010,Namibia,516,Both,55,5010
22045,2010,Namibia,516,Both,60,4568
22046,2010,Namibia,516,Both,65,3520
22047,2010,Namibia,516,Both,70,2647
22048,2010,Namibia,516,Both,75,4923
22049,2010,Namibia,516,Male,0,1816
22050,2010,Namibia,516,Male,5,1825
22051,2010,Namibia,516,Male,10,2414
22052,2010,Namibia,516,Male,15,3843
22053,2010,Namibia,516,Male,20,7298
22054,2010,Namibia,516,Male,25,7216
22055,2010,Namibia,516,Male,30,5572
22056,2010,Namibia,516,Male,35,4746
22057,2010,Namibia,516,Male,40,4027
22058,2010,Namibia,516,Male,45,3607
22059,2010,Namibia,516,Male,50,3169
22060,2010,Namibia,516,Male,55,2646
22061,2010,Namibia,516,Male,60,2354
22062,2010,Namibia,516,Male,65,1843
22063,2010,Namibia,516,Male,70,1352
22064,2010,Namibia,516,Male,75,2075
22065,2010,Namibia,516,Female,0,1672
22066,2010,Namibia,516,Female,5,1913
22067,2010,Namibia,516,Female,10,2362
22068,2010,Namibia,516,Female,15,3154
22069,2010,Namibia,516,Female,20,5677
22070,2010,Namibia,516,Female,25,5744
22071,2010,Namibia,516,Female,30,4385
22072,2010,Namibia,516,Female,35,3366
22073,2010,Namibia,516,Female,40,3155
22074,2010,Namibia,516,Female,45,3216
22075,2010,Namibia,516,Female,50,2981
22076,2010,Namibia,516,Female,55,2364
22077,2010,Namibia,516,Female,60,2214
22078,2010,Namibia,516,Female,65,1677
22079,2010,Namibia,516,Female,70,1295
22080,2010,Namibia,516,Female,75,2848
22081,2015,Namibia,516,Both,0,2408
22082,2015,Namibia,516,Both,5,2740
22083,2015,Namibia,516,Both,10,3491
22084,2015,Namibia,516,Both,15,5944
22085,2015,Namibia,516,Both,20,9569
22086,2015,Namibia,516,Both,25,15089
22087,2015,Namibia,516,Both,30,13222
22088,2015,Namibia,516,Both,35,9153
22089,2015,Namibia,516,Both,40,7269
22090,2015,Namibia,516,Both,45,6566
22091,2015,Namibia,516,Both,50,5986
22092,2015,Namibia,516,Both,55,5299
22093,2015,Namibia,516,Both,60,4254
22094,2015,Namibia,516,Both,65,3759
22095,2015,Namibia,516,Both,70,2705
22096,2015,Namibia,516,Both,75,4164
22097,2015,Namibia,516,Male,0,1250
22098,2015,Namibia,516,Male,5,1333
22099,2015,Namibia,516,Male,10,1758
22100,2015,Namibia,516,Male,15,3256
22101,2015,Namibia,516,Male,20,5368
22102,2015,Namibia,516,Male,25,8380
22103,2015,Namibia,516,Male,30,7385
22104,2015,Namibia,516,Male,35,5343
22105,2015,Namibia,516,Male,40,4066
22106,2015,Namibia,516,Male,45,3461
22107,2015,Namibia,516,Male,50,3075
22108,2015,Namibia,516,Male,55,2790
22109,2015,Namibia,516,Male,60,2186
22110,2015,Namibia,516,Male,65,1962
22111,2015,Namibia,516,Male,70,1378
22112,2015,Namibia,516,Male,75,1748
22113,2015,Namibia,516,Female,0,1158
22114,2015,Namibia,516,Female,5,1407
22115,2015,Namibia,516,Female,10,1733
22116,2015,Namibia,516,Female,15,2688
22117,2015,Namibia,516,Female,20,4201
22118,2015,Namibia,516,Female,25,6709
22119,2015,Namibia,516,Female,30,5837
22120,2015,Namibia,516,Female,35,3810
22121,2015,Namibia,516,Female,40,3203
22122,2015,Namibia,516,Female,45,3105
22123,2015,Namibia,516,Female,50,2911
22124,2015,Namibia,516,Female,55,2509
22125,2015,Namibia,516,Female,60,2068
22126,2015,Namibia,516,Female,65,1797
22127,2015,Namibia,516,Female,70,1327
22128,2015,Namibia,516,Female,75,2416
22129,2020,Namibia,516,Both,0,2370
22130,2020,Namibia,516,Both,5,2690
22131,2020,Namibia,516,Both,10,3234
22132,2020,Namibia,516,Both,15,5398
22133,2020,Namibia,516,Both,20,9765
22134,2020,Namibia,516,Both,25,13209
22135,2020,Namibia,516,Both,30,16535
22136,2020,Namibia,516,Both,35,13180
22137,2020,Namibia,516,Both,40,8960
22138,2020,Namibia,516,Both,45,7246
22139,2020,Namibia,516,Both,50,6162
22140,2020,Namibia,516,Both,55,5445
22141,2020,Namibia,516,Both,60,4702
22142,2020,Namibia,516,Both,65,3603
22143,2020,Namibia,516,Both,70,2970
22144,2020,Namibia,516,Both,75,3922
22145,2020,Namibia,516,Male,0,1228
22146,2020,Namibia,516,Male,5,1316
22147,2020,Namibia,516,Male,10,1630
22148,2020,Namibia,516,Male,15,2950
22149,2020,Namibia,516,Male,20,5465
22150,2020,Namibia,516,Male,25,7317
22151,2020,Namibia,516,Male,30,9208
22152,2020,Namibia,516,Male,35,7675
22153,2020,Namibia,516,Male,40,4999
22154,2020,Namibia,516,Male,45,3808
22155,2020,Namibia,516,Male,50,3155
22156,2020,Namibia,516,Male,55,2858
22157,2020,Namibia,516,Male,60,2404
22158,2020,Namibia,516,Male,65,1872
22159,2020,Namibia,516,Male,70,1505
22160,2020,Namibia,516,Male,75,1634
22161,2020,Namibia,516,Female,0,1142
22162,2020,Namibia,516,Female,5,1374
22163,2020,Namibia,516,Female,10,1604
22164,2020,Namibia,516,Female,15,2448
22165,2020,Namibia,516,Female,20,4300
22166,2020,Namibia,516,Female,25,5892
22167,2020,Namibia,516,Female,30,7327
22168,2020,Namibia,516,Female,35,5505
22169,2020,Namibia,516,Female,40,3961
22170,2020,Namibia,516,Female,45,3438
22171,2020,Namibia,516,Female,50,3007
22172,2020,Namibia,516,Female,55,2587
22173,2020,Namibia,516,Female,60,2298
22174,2020,Namibia,516,Female,65,1731
22175,2020,Namibia,516,Female,70,1465
22176,2020,Namibia,516,Female,75,2288
22177,1990,South Africa,710,Both,0,29195
22178,1990,South Africa,710,Both,5,38749
22179,1990,South Africa,710,Both,10,46197
22180,1990,South Africa,710,Both,15,70785
22181,1990,South Africa,710,Both,20,132947
22182,1990,South Africa,710,Both,25,159059
22183,1990,South Africa,710,Both,30,140534
22184,1990,South Africa,710,Both,35,128650
22185,1990,South Africa,710,Both,40,106068
22186,1990,South Africa,710,Both,45,86648
22187,1990,South Africa,710,Both,50,66145
22188,1990,South Africa,710,Both,55,49253
22189,1990,South Africa,710,Both,60,44281
22190,1990,South Africa,710,Both,65,29032
22191,1990,South Africa,710,Both,70,14505
22192,1990,South Africa,710,Both,75,21835
22193,1990,South Africa,710,Male,0,13242
22194,1990,South Africa,710,Male,5,17673
22195,1990,South Africa,710,Male,10,22169
22196,1990,South Africa,710,Male,15,38645
22197,1990,South Africa,710,Male,20,83512
22198,1990,South Africa,710,Male,25,109313
22199,1990,South Africa,710,Male,30,96627
22200,1990,South Africa,710,Male,35,86233
22201,1990,South Africa,710,Male,40,69956
22202,1990,South Africa,710,Male,45,56006
22203,1990,South Africa,710,Male,50,41436
22204,1990,South Africa,710,Male,55,27821
22205,1990,South Africa,710,Male,60,22929
22206,1990,South Africa,710,Male,65,13976
22207,1990,South Africa,710,Male,70,7064
22208,1990,South Africa,710,Male,75,10625
22209,1990,South Africa,710,Female,0,15953
22210,1990,South Africa,710,Female,5,21076
22211,1990,South Africa,710,Female,10,24028
22212,1990,South Africa,710,Female,15,32140
22213,1990,South Africa,710,Female,20,49435
22214,1990,South Africa,710,Female,25,49746
22215,1990,South Africa,710,Female,30,43907
22216,1990,South Africa,710,Female,35,42417
22217,1990,South Africa,710,Female,40,36112
22218,1990,South Africa,710,Female,45,30642
22219,1990,South Africa,710,Female,50,24709
22220,1990,South Africa,710,Female,55,21432
22221,1990,South Africa,710,Female,60,21352
22222,1990,South Africa,710,Female,65,15056
22223,1990,South Africa,710,Female,70,7441
22224,1990,South Africa,710,Female,75,11210
22225,1995,South Africa,710,Both,0,22961
22226,1995,South Africa,710,Both,5,31963
22227,1995,South Africa,710,Both,10,41771
22228,1995,South Africa,710,Both,15,64087
22229,1995,South Africa,710,Both,20,92028
22230,1995,South Africa,710,Both,25,110274
22231,1995,South Africa,710,Both,30,113417
22232,1995,South Africa,710,Both,35,107422
22233,1995,South Africa,710,Both,40,97067
22234,1995,South Africa,710,Both,45,82778
22235,1995,South Africa,710,Both,50,67168
22236,1995,South Africa,710,Both,55,51559
22237,1995,South Africa,710,Both,60,44836
22238,1995,South Africa,710,Both,65,35112
22239,1995,South Africa,710,Both,70,16510
22240,1995,South Africa,710,Both,75,24854
22241,1995,South Africa,710,Male,0,11250
22242,1995,South Africa,710,Male,5,15985
22243,1995,South Africa,710,Male,10,22200
22244,1995,South Africa,710,Male,15,36520
22245,1995,South Africa,710,Male,20,56322
22246,1995,South Africa,710,Male,25,70737
22247,1995,South Africa,710,Male,30,74402
22248,1995,South Africa,710,Male,35,70868
22249,1995,South Africa,710,Male,40,63628
22250,1995,South Africa,710,Male,45,53379
22251,1995,South Africa,710,Male,50,42104
22252,1995,South Africa,710,Male,55,29932
22253,1995,South Africa,710,Male,60,24342
22254,1995,South Africa,710,Male,65,18042
22255,1995,South Africa,710,Male,70,8534
22256,1995,South Africa,710,Male,75,12838
22257,1995,South Africa,710,Female,0,11711
22258,1995,South Africa,710,Female,5,15978
22259,1995,South Africa,710,Female,10,19571
22260,1995,South Africa,710,Female,15,27567
22261,1995,South Africa,710,Female,20,35706
22262,1995,South Africa,710,Female,25,39537
22263,1995,South Africa,710,Female,30,39015
22264,1995,South Africa,710,Female,35,36554
22265,1995,South Africa,710,Female,40,33439
22266,1995,South Africa,710,Female,45,29399
22267,1995,South Africa,710,Female,50,25064
22268,1995,South Africa,710,Female,55,21627
22269,1995,South Africa,710,Female,60,20494
22270,1995,South Africa,710,Female,65,17070
22271,1995,South Africa,710,Female,70,7976
22272,1995,South Africa,710,Female,75,12016
22273,2000,South Africa,710,Both,0,15551
22274,2000,South Africa,710,Both,5,23216
22275,2000,South Africa,710,Both,10,32290
22276,2000,South Africa,710,Both,15,62778
22277,2000,South Africa,710,Both,20,102480
22278,2000,South Africa,710,Both,25,123707
22279,2000,South Africa,710,Both,30,119111
22280,2000,South Africa,710,Both,35,107253
22281,2000,South Africa,710,Both,40,94438
22282,2000,South Africa,710,Both,45,80414
22283,2000,South Africa,710,Both,50,66983
22284,2000,South Africa,710,Both,55,55557
22285,2000,South Africa,710,Both,60,46825
22286,2000,South Africa,710,Both,65,39650
22287,2000,South Africa,710,Both,70,18645
22288,2000,South Africa,710,Both,75,28065
22289,2000,South Africa,710,Male,0,7881
22290,2000,South Africa,710,Male,5,11931
22291,2000,South Africa,710,Male,10,17486
22292,2000,South Africa,710,Male,15,36251
22293,2000,South Africa,710,Male,20,63147
22294,2000,South Africa,710,Male,25,78886
22295,2000,South Africa,710,Male,30,76207
22296,2000,South Africa,710,Male,35,67670
22297,2000,South Africa,710,Male,40,58354
22298,2000,South Africa,710,Male,45,48679
22299,2000,South Africa,710,Male,50,39712
22300,2000,South Africa,710,Male,55,31188
22301,2000,South Africa,710,Male,60,25199
22302,2000,South Africa,710,Male,65,20582
22303,2000,South Africa,710,Male,70,9755
22304,2000,South Africa,710,Male,75,14674
22305,2000,South Africa,710,Female,0,7670
22306,2000,South Africa,710,Female,5,11285
22307,2000,South Africa,710,Female,10,14804
22308,2000,South Africa,710,Female,15,26527
22309,2000,South Africa,710,Female,20,39333
22310,2000,South Africa,710,Female,25,44821
22311,2000,South Africa,710,Female,30,42904
22312,2000,South Africa,710,Female,35,39583
22313,2000,South Africa,710,Female,40,36084
22314,2000,South Africa,710,Female,45,31735
22315,2000,South Africa,710,Female,50,27271
22316,2000,South Africa,710,Female,55,24369
22317,2000,South Africa,710,Female,60,21626
22318,2000,South Africa,710,Female,65,19068
22319,2000,South Africa,710,Female,70,8890
22320,2000,South Africa,710,Female,75,13391
22321,2005,South Africa,710,Both,0,25766
22322,2005,South Africa,710,Both,5,32915
22323,2005,South Africa,710,Both,10,41552
22324,2005,South Africa,710,Both,15,75103
22325,2005,South Africa,710,Both,20,125004
22326,2005,South Africa,710,Both,25,160888
22327,2005,South Africa,710,Both,30,163350
22328,2005,South Africa,710,Both,35,148200
22329,2005,South Africa,710,Both,40,131530
22330,2005,South Africa,710,Both,45,116262
22331,2005,South Africa,710,Both,50,99558
22332,2005,South Africa,710,Both,55,81960
22333,2005,South Africa,710,Both,60,63365
22334,2005,South Africa,710,Both,65,42760
22335,2005,South Africa,710,Both,70,17091
22336,2005,South Africa,710,Both,75,25727
22337,2005,South Africa,710,Male,0,12234
22338,2005,South Africa,710,Male,5,15948
22339,2005,South Africa,710,Male,10,21010
22340,2005,South Africa,710,Male,15,39813
22341,2005,South Africa,710,Male,20,70004
22342,2005,South Africa,710,Male,25,95418
22343,2005,South Africa,710,Male,30,101160
22344,2005,South Africa,710,Male,35,93456
22345,2005,South Africa,710,Male,40,82547
22346,2005,South Africa,710,Male,45,71594
22347,2005,South Africa,710,Male,50,59603
22348,2005,South Africa,710,Male,55,45403
22349,2005,South Africa,710,Male,60,32635
22350,2005,South Africa,710,Male,65,20713
22351,2005,South Africa,710,Male,70,8280
22352,2005,South Africa,710,Male,75,12454
22353,2005,South Africa,710,Female,0,13532
22354,2005,South Africa,710,Female,5,16967
22355,2005,South Africa,710,Female,10,20542
22356,2005,South Africa,710,Female,15,35290
22357,2005,South Africa,710,Female,20,55000
22358,2005,South Africa,710,Female,25,65470
22359,2005,South Africa,710,Female,30,62190
22360,2005,South Africa,710,Female,35,54744
22361,2005,South Africa,710,Female,40,48983
22362,2005,South Africa,710,Female,45,44668
22363,2005,South Africa,710,Female,50,39955
22364,2005,South Africa,710,Female,55,36557
22365,2005,South Africa,710,Female,60,30730
22366,2005,South Africa,710,Female,65,22047
22367,2005,South Africa,710,Female,70,8811
22368,2005,South Africa,710,Female,75,13273
22369,2010,South Africa,710,Both,0,53470
22370,2010,South Africa,710,Both,5,69632
22371,2010,South Africa,710,Both,10,91222
22372,2010,South Africa,710,Both,15,137557
22373,2010,South Africa,710,Both,20,187480
22374,2010,South Africa,710,Both,25,226279
22375,2010,South Africa,710,Both,30,232557
22376,2010,South Africa,710,Both,35,220649
22377,2010,South Africa,710,Both,40,198951
22378,2010,South Africa,710,Both,45,176424
22379,2010,South Africa,710,Both,50,152369
22380,2010,South Africa,710,Both,55,129118
22381,2010,South Africa,710,Both,60,99572
22382,2010,South Africa,710,Both,65,64515
22383,2010,South Africa,710,Both,70,29940
22384,2010,South Africa,710,Both,75,45066
22385,2010,South Africa,710,Male,0,25871
22386,2010,South Africa,710,Male,5,34389
22387,2010,South Africa,710,Male,10,47001
22388,2010,South Africa,710,Male,15,74248
22389,2010,South Africa,710,Male,20,106585
22390,2010,South Africa,710,Male,25,135359
22391,2010,South Africa,710,Male,30,144578
22392,2010,South Africa,710,Male,35,139664
22393,2010,South Africa,710,Male,40,125653
22394,2010,South Africa,710,Male,45,109552
22395,2010,South Africa,710,Male,50,91626
